"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP8B3",13.201205026292,1.44409235062539,0.639468219987871,2.2582707091414,0.0239287872568569,NA
"ATP8B4",284.976926121557,0.0326375063538197,0.552874494361402,0.0590323964781874,0.952926304438738,NA
"ATP8B5P",5.06814504215535,-2.24892502253676,1.2575898368154,-1.78828180436932,0.0737305539645366,NA
"ATP9A",383.073962350381,-1.05457213437464,0.761985810056932,-1.3839787046636,0.166364975450311,NA
"ATP9B",630.125961021611,0.436106005626532,0.258469861048567,1.68726057211207,0.0915532588215563,NA
"ATPAF1",222.209503625823,-0.488417116004087,0.30294295352975,-1.61224121674816,0.106909459412101,NA
"ATPAF2",90.3674478295875,0.0806364701943111,0.387911463912375,0.20787338786287,0.835327828686091,NA
"ATPSCKMT",156.270376026712,0.1035660839281,0.424674968539808,0.243871411315339,0.807330411252103,NA
"ATR",1269.84451569078,0.773027121192135,0.314436430865306,2.45845279144284,0.0139537120788479,0.288104850145316
"ATRAID",172.979665513516,-0.245556885897903,0.338044930940387,-0.726403100365394,0.467591691120182,NA
"ATRIP",11.5500993687643,0.79041059879674,0.663248391754959,1.19172637072713,0.233368554416888,NA
"ATRIP-TREX1",6.15937636781849,0.422480185066268,1.25442957790849,0.336790675623791,0.736274702642277,NA
"ATRN",637.72567379213,0.0441265627392732,0.242464429551116,0.181991902156397,0.85558908092181,NA
"ATRNL1",142.809706306158,0.484237682898442,0.617128223104825,0.784662999955181,0.432651181771932,NA
"ATRX",2964.6465742366,0.556940960772759,0.298369491556822,1.86661497416097,0.0619553749704381,0.445146455900452
"ATXN1",2729.65740341488,-0.431393639730965,0.29773286725533,-1.44892851000225,0.147357548311445,0.530260713582602
"ATXN1-AS1",313.485888778166,-0.650988786547772,0.473150882168673,-1.37585876108692,0.168865364856235,NA
"ATXN10",463.147795816658,0.0139247823063761,0.186831262250649,0.0745313291717467,0.940587613408957,NA
"ATXN1L",841.654417102992,-0.200506420842695,0.217333370217054,-0.922575399454058,0.356228520646897,NA
"ATXN2",660.36768244568,0.12463956833332,0.233679710050316,0.53337779435999,0.59377208574981,NA
"ATXN2-AS",4.84872395632627,1.50273523029351,1.48334776794597,1.01307007214794,0.311026692116009,NA
"ATXN2L",1424.62577100539,0.476714120089966,0.261058430588196,1.82608207295153,0.0678379001268647,0.458656245105528
"ATXN3",1051.11998482551,-0.178193872149123,0.223608112518143,-0.796902536953637,0.425507637393434,0.757583941447795
"ATXN7",2126.07396806715,-0.094489865329384,0.283580589739642,-0.333202866303847,0.738981154641897,0.916027549868928
"ATXN7L1",529.3317589932,0.00803868696096115,0.298409137622109,0.0269384745554976,0.978508806385305,NA
"ATXN7L2",38.856743910836,0.918814725539454,0.52622567008916,1.74604694861004,0.0808027941314524,NA
"ATXN7L3",361.712295548282,0.304597496562044,0.243826568922058,1.24923833324912,0.211577915271364,NA
"ATXN7L3B",1071.16332584651,0.282550826498365,0.258055700201602,1.09492185709375,0.273550872498558,0.650049461909591
"AUH",188.985259010158,-0.305120188446491,0.231889435849975,-1.31580029649947,0.188241079743743,NA
"AUNIP",4.73258640060009,0.929276121691452,1.25201309901027,0.742225558523351,0.457950685633408,NA
"AUP1",301.714850399349,-0.0182267966803587,0.288539355658817,-0.0631691875749212,0.949631780513676,NA
"AURKA",37.1155161910393,-0.321660528140262,0.83048402270245,-0.38731693728864,0.698521588059085,NA
"AURKAIP1",42.4635847150055,0.097409130220304,0.603500241418679,0.161406944910775,0.871772897145319,NA
"AURKAP1",46.5331586082287,0.081812760783161,0.630126059131277,0.129835545757228,0.896696539482801,NA
"AURKB",21.602461942296,-0.201882318478982,1.09415869465185,-0.184509175374436,0.853614029821567,NA
"AURKC",12.6291324858537,-0.645195740177156,0.939875964947372,-0.686469028084236,0.492417388603879,NA
"AUTS2",544.300953928894,-0.115807209723302,0.346907543100335,-0.333827303633487,0.738509878859164,NA
"AVEN",41.3440863520096,0.0554765062054773,0.396984222359177,0.139744864105164,0.88886157774504,NA
"AVIL",38.0549354820315,0.172593054836499,0.649074925098845,0.265906212307024,0.790311440560428,NA
"AVL9",863.569786764465,0.246091954706568,0.217380312897942,1.13208023038455,0.257600705566179,0.638292775305602
"AVPI1",65.2019738072277,-2.02514004926929,1.36141011293246,-1.48753122224659,0.136874563317794,NA
"AVPR1A",195.396542947714,-2.0019580936483,1.15535628783283,-1.73276253804226,0.0831378838659751,NA
"AVPR1B",1.42504792106508,-0.421212400222155,1.93275982822375,-0.217933130682491,0.827481212947923,NA
"AVPR2",2.67628565222299,1.92833605190005,1.48347327802218,1.29987919598456,0.193642376450523,NA
"AXDND1",9.84822695727043,0.487552600246096,1.17898701125192,0.413535175191101,0.679214556540054,NA
"AXIN1",171.831099976802,-0.0350393888795812,0.329559469607133,-0.106321899720714,0.915326956606463,NA
"AXIN2",84.6147349040447,0.624471109415352,0.641985168143569,0.972718904427555,0.33069302701663,NA
"AXL",303.905205869483,-0.856750989552639,0.821373613708035,-1.04307099139074,0.29691541469411,NA
"AZGP1",0.696696868731001,-0.0849744040748946,4.48049645229495,-0.018965399254221,0.984868707837621,NA
"AZI2",520.632040489575,-0.631513023952233,0.342406274946839,-1.84433834937832,0.0651338459161538,NA
"AZIN1",1609.99496076278,-0.183018817072361,0.261993496014261,-0.698562444704348,0.484825520584435,0.795072338984726
"AZIN1-AS1",14.1215186808043,0.0383529292070925,0.701156331924486,0.0546995405458638,0.956377835407674,NA
"AZIN2",39.2216190117759,-0.0289321924581064,0.622964684779212,-0.0464427489470938,0.962957364520991,NA
"AZU1",2.58757999528504,-0.0849754115683723,3.72910500745551,-0.0227870793121897,0.981820114565193,NA
"B2M",16052.3882342771,-0.534482830282485,0.380457133221046,-1.40484376191719,0.160067742694847,0.545467633844497
"B3GALNT1",114.600938387988,-0.577093866603221,0.555345750337447,-1.03916139855677,0.2987296797705,NA
"B3GALNT2",326.331177632667,-0.53237770139555,0.298960949458076,-1.78076000347399,0.0749516660132221,NA
"B3GALT1",1.10186161895808,0.887781030777203,2.738444523858,0.324191716517401,0.745792892982898,NA
"B3GALT2",28.1350383415824,0.653416569191928,0.98773389462288,0.661530977876794,0.5082718551555,NA
"B3GALT4",68.8467129191332,0.482770949251479,0.496757085890404,0.971845119000457,0.331127605835353,NA
"B3GALT5",6.0813985364765,-1.47096127093858,1.37159517783853,-1.07244564191064,0.283519916880154,NA
"B3GALT6",93.5285511379133,-0.35213811059664,0.333226921209945,-1.05675168536212,0.290624929684548,NA
"B3GAT1",26.1443315665569,-0.554711281444697,1.00040014156098,-0.554489407187756,0.579243953134914,NA
"B3GAT2",3.9022507521776,-4.70570603545456,2.36264479609736,-1.99171117183061,0.0464027572370892,NA
"B3GAT3",117.003864337135,0.0588364923535225,0.383920886888592,0.15325160563769,0.878199862864993,NA
"B3GLCT",125.302185169189,0.00356655345233782,0.288383860982013,0.0123673822806619,0.990132508163694,NA
"B3GNT10",89.3104775087155,0.166332716608874,0.483713869611634,0.343865923758647,0.730947119759871,NA
"B3GNT2",402.933980899495,-0.286566484475321,0.306653228350698,-0.934496877846642,0.350047645747182,NA
"B3GNT3",5.61147814907426,1.20933911910635,1.13723045134501,1.06340726075006,0.287597301490359,NA
"B3GNT4",0.531831140486687,0.981309437434021,2.81590554222858,0.348488052144458,0.727473685172915,NA
"B3GNT5",202.989992720243,-2.80242307088997,1.11883618998134,-2.50476619900605,0.0122532360604966,NA
"B3GNT7",70.7919629507342,-1.48419792694402,0.948415445605871,-1.56492382512379,0.117600771522767,NA
"B3GNT8",13.4391351866117,0.650315149496128,1.34876437721502,0.482156231645828,0.629694966402867,NA
"B3GNT9",63.8243849491375,-0.922532209229453,0.400423133142309,-2.30389338895061,0.0212286289119996,NA
"B3GNTL1",73.1865098608556,0.0384476716209212,0.531231918892979,0.0723745510266802,0.942303837009671,NA
"B4GALNT1",24.3953465086341,0.317784816713048,0.690051719158941,0.460523186726315,0.64514073243028,NA
"B4GALNT2",0.479584999943674,-0.0849684780873935,4.49056870537252,-0.0189215406025827,0.984903695700269,NA
"B4GALNT3",20.2756049553172,-1.0275844865594,1.1722133948011,-0.876618959582658,0.38069363763294,NA
"B4GALNT4",6.55769243335328,0.879036992225502,1.25477975075789,0.700550827102973,0.483583374914782,NA
"B4GALT1",1786.9522411282,-0.839854094203086,0.63856188678645,-1.31522740642984,0.188433486981999,0.578532702705458
"B4GALT1-AS1",6.44309320861934,-1.32354453623037,1.09320655944942,-1.21069940972268,0.226010628724711,NA
"B4GALT2",35.0038817051495,-0.661715830198534,0.536846015613339,-1.2325989407643,0.217725432323354,NA
"B4GALT3",176.993652423966,0.255800799602511,0.280502163298487,0.9119387764946,0.361800947497263,NA
"B4GALT4",168.321945545875,-0.124694474016962,0.359080677873822,-0.347260328111495,0.728395752017673,NA
"B4GALT5",496.632130280666,-0.714420409466842,0.588848279851018,-1.21325039727992,0.225034101107587,NA
"B4GALT6",71.3407225318279,-0.506102850972834,0.592357612730911,-0.854387349965131,0.392890402692916,NA
"B4GALT7",71.7433720034032,0.0582895942158742,0.31399518188225,0.185638498866308,0.85272826056306,NA
"B4GAT1",34.8280696947773,0.270606304479262,0.553289507836657,0.489086275171425,0.624780617805339,NA
"B9D1",58.1238887711272,-1.03648411149438,0.500096936875957,-2.07256640676339,0.0382126501100689,NA
"B9D2",9.25364199125022,0.166714968582048,0.925699824061434,0.180096143748413,0.857077089955111,NA
"BAALC",22.1905933901506,-1.63465890718552,0.694656283073002,-2.35319099102387,0.0186130710480732,NA
"BAALC-AS1",2.0975474783158,-3.05545388874304,2.7406058525974,-1.11488264021885,0.264900716734898,NA
"BAAT",4.26552179712491,-0.663244395288129,1.65813663490124,-0.399993813132072,0.68916107366243,NA
"BABAM1",167.567805627521,0.103755689182159,0.206036154722938,0.503580011584286,0.614556541706954,NA
"BABAM2",271.037125931144,0.384269903607638,0.198347479075282,1.93735713405155,0.0527017026984806,NA
"BABAM2-AS1",32.21750153057,-0.418613663018402,1.13769040708718,-0.367950419912722,0.712910203756679,NA
"BACE1",273.919549964328,-1.06594924710901,0.60874980998541,-1.751046537714,0.0799378940889454,NA
"BACE1-AS",25.4667966990386,0.362592080339229,0.503684957308662,0.71987871600666,0.471599673679335,NA
"BACE2",631.622924637293,-0.630882648645034,0.353229813522272,-1.78604020525367,0.0740927485727757,NA
"BACH1",1644.79024796877,-0.483956914065822,0.404449802447266,-1.19658091347176,0.231469943504322,0.6161778287014
"BACH1-IT2",60.1914278869236,-0.76903756006799,0.640811261683456,-1.2000999452595,0.230100526819755,NA
"BACH1-IT3",54.4486117527367,-0.505473087529953,0.526639648028028,-0.959808266283536,0.337151721223988,NA
"BACH2",844.264014630165,0.330009937712587,0.794652105824316,0.415288571305374,0.677930666600199,NA
"BAD",36.4692157643823,-0.436484490649034,0.405911711433449,-1.07531879064937,0.282232026207346,NA
"BAG1",166.383032314946,0.0258718292566159,0.498234945544554,0.0519269663598944,0.95858688720868,NA
"BAG2",177.879256465425,-0.151840576442436,0.329179957528021,-0.461269202361784,0.644605477821969,NA
"BAG3",160.259634876972,-0.250595984629751,0.763764027700624,-0.328106555874582,0.742831097273027,NA
"BAG4",568.41240925557,-0.346953219411905,0.298662208434347,-1.16169106640813,0.245360975815136,NA
"BAG5",626.98437253968,0.139209366357875,0.216127436545956,0.644107793913868,0.519505536685435,NA
"BAG6",662.668997049288,0.140663338362759,0.289023956282283,0.486684011152958,0.626482277628673,NA
"BAHCC1",161.300971694403,-0.433107422764285,0.491216204902699,-0.881704264724074,0.377936754151389,NA
"BAHD1",218.289048305706,0.205227876053326,0.347425341889712,0.590710726330591,0.554714259741458,NA
"BAIAP2",174.517161974492,-0.799266236322314,0.826996771874678,-0.966468387186683,0.333809858232368,NA
"BAIAP2-DT",57.0230890273675,-0.0479683601844503,0.580482914010407,-0.0826352663044796,0.934141558704942,NA
"BAIAP2L1",22.7621257082119,-0.110958748726331,0.722296041515143,-0.153619488892082,0.877909769432354,NA
"BAIAP2L2",8.43870043889978,1.10405466893116,1.0001947546342,1.10383969103592,0.269662683947684,NA
"BAIAP3",40.2120808822512,1.40008614918135,0.918445599541205,1.52440835894988,0.127406733300948,NA
"BAK1",115.124115210757,-0.0967100866478184,0.437724901198797,-0.220938051234825,0.82514066883531,NA
"BAMBI",15.3547714102026,-1.01592898219591,0.803175291702501,-1.26489073143975,0.205910500329873,NA
"BANF1",113.229900293381,-0.65442444859982,0.42349340984469,-1.54530019449375,0.122273668456417,NA
"BANK1",1323.73943848851,1.05845504661956,1.37711297849053,0.768604365184149,0.442128213342054,0.769679134069256
"BANP",140.71230329395,0.209781252236766,0.298807820895573,0.702060781434767,0.482641258952664,NA
"BAP1",287.346355242831,0.30083288401423,0.265438295649184,1.13334394073953,0.257069845885912,NA
"BARD1",300.555136818819,-0.66270620906451,0.400490345934218,-1.65473703871344,0.0979778503932965,NA
"BARX2",4.22645880296099,-3.11648269586864,1.87715557699531,-1.6602154526036,0.0968711170938027,NA
"BASP1",416.775602843771,-0.143848233280446,0.409679774806462,-0.351123590000022,0.725495631004951,NA
"BASP1-AS1",2.43569152947026,-4.34587906557391,2.49238855801636,-1.74366033401819,0.0812183359143533,NA
"BATF",30.648467339446,0.58707691368796,0.542293897154859,1.08258071272433,0.278994572049836,NA
"BATF2",16.1620920439486,-0.107304123819585,0.737662395508836,-0.145465086024302,0.884343679824039,NA
"BATF3",13.8995587423918,-0.607446093705044,0.747126879404113,-0.813042751439388,0.41619354746928,NA
"BAX",152.102233986285,-0.348054971785637,0.473305393262216,-0.735370812884044,0.462113692364196,NA
"BAZ1A",1136.55274472264,0.361124482366697,0.246408462176883,1.46555227517903,0.142770301081827,0.530260713582602
"BAZ1B",972.286118080337,0.417573167581743,0.261519915720175,1.5967165117495,0.110328913347412,0.510856301802562
"BAZ2A",2114.09928975637,0.188530434987661,0.188170856256424,1.00191091616625,0.316386619904333,0.688659195461284
"BAZ2B",1352.41871881615,0.569318556555321,0.320310948179596,1.77739337287999,0.0755035403877991,0.468981340294947
"BBC3",29.5117211297437,0.180493690264631,0.737625626886803,0.244695525325518,0.806692193010389,NA
"BBIP1",183.162057686256,-0.184298093917921,0.277441712211925,-0.664276804120732,0.506513164271823,NA
"BBOF1",41.4295985494123,0.373654643153727,0.388209255397487,0.96250833270614,0.335794319521459,NA
"BBOX1-AS1",0.97381670311158,2.88429286384213,2.80427371381059,1.02853471458134,0.30369836996629,NA
"BBS1",164.113484619143,0.0555579962485705,0.269164434581889,0.206409128066538,0.836471341188392,NA
"BBS10",281.822158707297,-0.231006556293708,0.339482189632771,-0.680467380464335,0.496208569259935,NA
"BBS12",40.2488680138168,-0.759241996609287,0.525685168999161,-1.44429031173695,0.148657329870598,NA
"BBS2",291.943317165866,1.06639663092717,0.425476629600437,2.50635770977272,0.0121982143489606,NA
"BBS4",159.811750773318,-0.24963810039886,0.33483859951028,-0.745547558626662,0.455940771747623,NA
"BBS5",114.501515299613,-0.267610062936883,0.539556984559251,-0.495981092998892,0.619907750552859,NA
"BBS7",111.108380328008,0.270486447758303,0.315243342619566,0.858024298025301,0.390879046577871,NA
"BBS9",410.139522676102,0.455834401912748,0.38339626092712,1.18893804757109,0.2344640466543,NA
"BBX",1674.29049526128,-0.266785644639012,0.279730201847737,-0.953724849432702,0.3402229382669,0.70604328212694
"BCAM",130.206064978951,-0.136385321423263,0.714264567117005,-0.190945103120202,0.848568603039001,NA
"BCAN",0.556971825867283,2.35769913090932,3.90165292339961,0.604282127907726,0.545656086451622,NA
"BCAP29",21.9111728732729,-2.33986052842634,0.784175514556506,-2.98384798427385,0.00284648153221418,NA
"BCAP31",403.829245777048,-0.400600128900831,0.710940745022721,-0.563478928033627,0.573108804955493,NA
"BCAR1",148.078990401519,-1.48142326694581,0.807038756870659,-1.83562840611288,0.0664126330152144,NA
"BCAR3",111.757241058103,-0.145367536669312,0.538911027635436,-0.269743110114366,0.787357892349944,NA
"BCAR3-AS1",5.15083494769488,-0.116152061436187,1.1496788655026,-0.101030004918295,0.91952664154971,NA
"BCAR4",0.734320719636117,-4.08388165117181,3.98549689110633,-1.02468569484649,0.305511515001605,NA
"BCAS1",9.90979971852171,-0.144582120514583,1.13141807282544,-0.127788413484968,0.898316419583836,NA
"BCAS2",168.405832854977,-0.330880362503931,0.443067368024636,-0.746794700722651,0.455187494891747,NA
"BCAS3",360.702973302149,0.565805462890647,0.297871585422149,1.89949458283769,0.0574994782037146,NA
"BCAS4",48.6848173813993,1.07950219603967,0.87749209310995,1.2302130178903,0.218617346313752,NA
"BCAT1",1838.63394115489,-1.95116901751271,1.09714087694653,-1.77841247055077,0.0753361360250379,0.468981340294947
"BCAT2",65.8316186012577,0.706665937451999,0.453941867127878,1.55673223517171,0.119534071944144,NA
"BCCIP",201.66853270262,0.218992921141387,0.286577992477868,0.76416517279602,0.444768818102334,NA
"BCDIN3D",63.4610197150393,0.0760150194525955,0.414989379586884,0.183173409228611,0.854661957720066,NA
"BCDIN3D-AS1",8.05690890863827,1.43602495302527,1.01428049089873,1.41580654060775,0.156832154080399,NA
"BCHE",4.21922268010197,3.08470053531418,2.2106263966547,1.3953965898454,0.162896279110167,NA
"BCKDHA",78.7760342523674,0.402977344420658,0.414905273533491,0.971251440090772,0.331423083791007,NA
"BCKDHB",194.65181023892,-0.14763065686976,0.42847990917645,-0.344545108669179,0.730436378393395,NA
"BCKDK",107.559294450863,-0.310512607224465,0.534887185569821,-0.580519809786942,0.561564131780008,NA
"BCL10",319.10784710643,-0.384695139456536,0.285566203572912,-1.34713118934718,0.177937984662687,NA
"BCL11A",719.324899359606,0.437686572108975,0.678204893080479,0.645360386771843,0.518693668045298,NA
"BCL11B",1853.70907001264,0.457742548532723,0.876107056830176,0.522473303877807,0.601340829149281,0.848307748441137
"BCL2",1615.93092282728,0.108918512017402,0.524090433286828,0.207823888969545,0.835366479136608,0.950485913898278
"BCL2A1",141.857817585684,-0.141768425106644,0.528668846567224,-0.268161110735352,0.788575308141553,NA
"BCL2L1",456.233395783267,-0.591557667373908,0.58489636745895,-1.01138885499306,0.31183035325693,NA
"BCL2L10",1.41602178215073,-0.421108647333282,1.92319654382168,-0.218962876512078,0.82667896628244,NA
"BCL2L11",1548.17348703408,-1.14151777522437,0.654526498541935,-1.74403599818691,0.0811528129277141,0.470224600736607
"BCL2L12",33.6660987608597,-0.100886889308652,0.486417856411639,-0.207407865436738,0.835691340426902,NA
"BCL2L13",495.440845408478,-0.111655124185843,0.166596124218646,-0.670214416508892,0.502721115000245,NA
"BCL2L14",42.2210490612396,0.292494642583493,1.1047316649335,0.264765328873868,0.791190247506045,NA
"BCL2L15",53.6052072710604,0.507943637317191,0.619769821128329,0.819568200969269,0.412462307594774,NA
"BCL2L2",256.367323308529,-0.853556575336467,0.358104508225922,-2.38354043506755,0.0171470006112045,NA
"BCL3",227.692208828448,-0.0565380123031432,0.761418023808789,-0.0742535775819004,0.94080861472979,NA
"BCL6",709.7766147905,-0.586849872260825,0.490657650982956,-1.1960475314818,0.231678011023733,NA
"BCL6B",95.948294554714,-1.01829089824496,0.909118766161877,-1.120085665533,0.262677258472663,NA
"BCL7A",81.6027394455047,0.411411829710464,0.827744582749369,0.497027511003397,0.619169651127141,NA
"BCL7B",146.972772722587,-0.140496580584425,0.351598084268812,-0.399594272183263,0.689455375901578,NA
"BCL7C",72.1392236583313,0.461182212078799,0.571832354408365,0.806498982653668,0.41995519438486,NA
"BCL9",224.573468599031,0.268636942408739,0.411790571658495,0.652363023579677,0.514167012063094,NA
"BCL9L",738.260544457133,0.93609674119178,0.491550786759377,1.90437441340118,0.0568614390797046,NA
"BCLAF1",3421.05328410386,-0.148308290174591,0.348166225098979,-0.425969779614404,0.670129866949149,0.890381083752903
"BCLAF3",415.619469878519,0.26324561426784,0.306123229623149,0.859933480356611,0.389825711607467,NA
"BCO2",46.1440226079881,-0.731223904283199,0.499006028502156,-1.46536086242902,0.142822489430416,NA
"BCOR",384.079262607834,0.928288574981136,0.41500380774377,2.23681941625527,0.0252981450109735,NA
"BCORL1",180.987466189821,0.380791412195397,0.390982346529876,0.973935052503193,0.330088788044778,NA
"BCORP1",48.2135477096986,-8.59763860603288,3.28723317143777,-2.61546357001272,0.00891064261968083,NA
"BCR",334.87904363608,-0.0718461367179295,0.340346496876291,-0.211097036042196,0.832811553016321,NA
"BCRP3",9.59466974520564,1.20185945020824,0.762305699986922,1.57661086651833,0.114885090862854,NA
"BCS1L",102.623518620223,1.05437164072777,0.438101947139791,2.40668101936406,0.0160982237428477,NA
"BDH1",59.2967624606201,1.02503130950013,0.679266642106628,1.50902642049545,0.131292031124579,NA
"BDH2",91.7733513593638,-0.564801523927567,0.401083664151367,-1.40818880051523,0.159075171651388,NA
"BDKRB1",0.709862623752588,-1.56587667514072,3.67129152516006,-0.426519295569275,0.669729490894203,NA
"BDKRB2",23.2110130745619,-2.64563549514538,1.69227164954616,-1.56336336181895,0.117967152696613,NA
"BDNF",1.40216316681814,-0.0261631638489296,2.71739657943163,-0.00962802560618588,0.99231806570244,NA
"BDNF-AS",25.3579738569825,0.00919428265698277,0.535316599257343,0.0171754110926846,0.986296678401663,NA
"BDP1",1764.82342057398,0.627215083386224,0.221623397078834,2.83009416719263,0.00465343056893587,0.209097381018751
"BEAN1",26.9758704263293,-1.18348930252602,1.22192295993693,-0.968546578899791,0.332771468251939,NA
"BEAN1-AS1",3.52021572577359,-0.620873955131814,1.52997961531539,-0.405805377350616,0.68488560728787,NA
"BECN1",418.053536818895,0.0936959911476513,0.212537961062101,0.440843558860879,0.659326256586348,NA
"BEGAIN",11.3708302149977,1.52808746511106,0.927012304790509,1.64840041196258,0.0992705315521769,NA
"BEND3",50.0066683823093,-0.406042295677002,0.423368452975228,-0.959075464464899,0.337520729692688,NA
"BEND3P3",0.464520954009735,-0.0849672939104782,4.55512621852592,-0.018653115157361,0.98511783042387,NA
"BEND4",173.536025882452,0.73233264311973,0.922044381061242,0.794248799907918,0.427050604214187,NA
"BEND5",33.323580203338,0.61493919114544,0.876762708342258,0.701374710961577,0.483069199848747,NA
"BEND6",17.0200973296385,1.2231156959461,0.798322673981245,1.53210692344038,0.125496051545748,NA
"BEND7",26.5399386850366,-0.439922363560817,0.463085546842916,-0.949980768261903,0.342122024700702,NA
"BEST1",89.4879815790262,-0.343961311709144,0.770262476833078,-0.446550782433717,0.655199438653402,NA
"BEST4",4.8876501042421,0.722104652880222,1.21927135659581,0.592242775961153,0.553688028937147,NA
"BET1",303.47372458453,-0.197991750330167,0.342374713987171,-0.578289640681777,0.563068587231369,NA
"BET1L",474.860905073774,-0.405603583734474,0.251051219646773,-1.61562084544004,0.106176314153318,NA
"BEX1",0.776753794660953,-0.132971707279822,2.41672769506253,-0.055021385963958,0.956121426062996,NA
"BEX2",25.2815380812994,-0.258677246895422,0.684732331445409,-0.377778637017734,0.705595044915039,NA
"BEX3",61.390803298916,-0.268066049280216,0.483874889778372,-0.553998678052911,0.579579750442397,NA
"BEX4",191.686670968317,-0.897029369926709,0.41901421411327,-2.14080892655403,0.0322894498162265,NA
"BEX5",7.72066127272238,-0.921064805603594,1.23195617249538,-0.747644133912602,0.45467483661451,NA
"BFAR",283.229725379789,0.659921807313554,0.240828507775007,2.74021465901405,0.00613990693680753,NA
"BFSP1",2.85486853652147,1.25857673688081,1.41915676976828,0.886848277577049,0.375160591506329,NA
"BFSP2",2.39257232712575,0.151675936693099,1.43679256512785,0.105565646965609,0.915926982154691,NA
"BFSP2-AS1",65.9838594483364,-0.0385721040554229,0.945855970299037,-0.0407801031728205,0.967471201530049,NA
"BGLAP",2.90733530691323,0.957350126335467,1.45582927239369,0.657597799748445,0.510796608758058,NA
"BGN",471.945638812664,-0.966506179263883,0.800280770098001,-1.20770886340993,0.227159267516106,NA
"BHLHA15",15.5693888729993,-0.2911780040753,1.0372884651775,-0.280710731730227,0.778932276860134,NA
"BHLHE22",23.1654526390114,-0.69885631846556,0.831727475387275,-0.840246762486899,0.400770044188733,NA
"BHLHE40",1163.03263779413,-0.956390234365778,0.912702001719022,-1.04786691884588,0.294699925621583,0.667442914550067
"BHLHE40-AS1",27.524146210303,-0.193971664261699,0.572634184835931,-0.33873573984633,0.734808814189178,NA
"BHLHE41",578.207982298834,0.168245447891587,0.644626328721348,0.260996860344366,0.794094928451732,NA
"BHMT",1.35758356500977,-1.50926202836923,3.29804390262286,-0.457623389175913,0.647223036805801,NA
"BHMT2",31.7484703280351,0.114858332309864,0.793207759514416,0.144802330703595,0.884866941987034,NA
"BICC1",296.226430440664,-0.969232937874348,0.55442200467597,-1.74818627273067,0.0804317778155741,NA
"BICD1",812.854245313276,-0.0694742494285988,0.340110100127924,-0.204269880260738,0.838142605785024,NA
"BICD2",649.367042143562,-0.125688030804095,0.301468037348175,-0.416919922621626,0.676736980738157,NA
"BICDL1",172.788577463058,1.07099353941505,0.726124247436009,1.47494529097024,0.140227252506544,NA
"BICRA",252.266447016008,0.0781837663681386,0.349143285892262,0.223930316083078,0.82281152584474,NA
"BICRAL",1147.00848762051,0.195121160290277,0.235226852760056,0.829502065775252,0.40682036834344,0.748182080235795
"BID",231.6538417268,-0.488437061388856,0.450618934197848,-1.08392485162287,0.27839811977586,NA
"BIK",13.0147622022058,-0.804905380236666,0.840793439770692,-0.957316437264528,0.338407561287357,NA
"BIN1",238.816342385523,0.736527430784468,0.325546692523083,2.26243254101636,0.0236706923200523,NA
"BIN2",523.203683610479,0.626059634503174,0.275898422335477,2.26916714203578,0.0232581635925857,NA
"BIN3",95.5703155779869,-0.565972545011446,0.514546997475125,-1.09994334392906,0.271356807958775,NA
"BIN3-IT1",54.6683669512669,-1.44886744071192,0.756999723334846,-1.91396033056545,0.0556252246803556,NA
"BIRC2",1601.32158201773,-0.0766498199962899,0.325590548668767,-0.23541782864916,0.813884449620585,0.943008725566109
"BIRC3",7784.26593985631,-0.00851579720860762,0.622255197620903,-0.0136853773840162,0.989080989513698,0.997888942961433
"BIRC5",35.4464220675804,0.309182247508541,1.01551877015533,0.304457442437278,0.760779410704162,NA
"BIRC6",7009.03493748881,0.557629675731476,0.224655003786636,2.482160051334,0.013058860539616,0.288104850145316
"BIRC7",20.8953870079727,-4.06968832997486,2.51928127687018,-1.61541641552261,0.106220547707353,NA
"BISPR",151.676624218791,-0.232677033361503,0.53994262676244,-0.430929179932806,0.666519865541837,NA
"BIVM",124.123749564628,0.0718825161008054,0.435476715030837,0.165066267884645,0.868891823091639,NA
"BLACAT1",1.48832044560419,-4.08966700815776,2.65705065521352,-1.53917540116642,0.123761481227873,NA
"BLCAP",648.929943869778,-0.164474979504826,0.371448769283351,-0.442793173933927,0.657915341148945,NA
"BLID",10.6045529697012,-0.648881525414979,1.088211040659,-0.596282799172879,0.550986319994419,NA
"BLK",302.774772249314,1.27952733566023,1.01947303575864,1.25508698197993,0.209447185696255,NA
"BLM",171.146810801842,0.790511718688402,0.424407959785187,1.86262227289167,0.0625154284495593,NA
"BLMH",181.06927342136,-0.12640596845693,0.242561364139556,-0.521129854729063,0.602276314724296,NA
"BLNK",338.387897820615,0.608414233913701,0.684490499767108,0.888857090230921,0.3740798890571,NA
"BLOC1S1",43.0986383410515,0.50162474492876,0.418387875342085,1.19894665809476,0.23054868764103,NA
"BLOC1S2",332.90539706794,-0.182821167882503,0.508995329095052,-0.359180443183128,0.719460105887842,NA
"BLOC1S3",104.550166746727,0.0435935819987221,0.493050133563881,0.0884161245097279,0.929545945980141,NA
"BLOC1S4",64.9962164707775,0.824515958009285,0.357176881703212,2.30842476164064,0.0209755230833489,NA
"BLOC1S5",7.67864407394047,2.32580296250278,1.20107779995273,1.93642989870791,0.0528150705561454,NA
